Record_ID,Client,Industry,Platform,Content_Type,Content_Topic,Posting_Day,Posting_Time,Ad_Spend,Impressions,Reach,Likes,Comments,Shares,Saves,Clicks,Leads,Revenue,Video_Views,Watch_Time_Sec,Performance_Score
REC1115,Client_C,B2B Tech/SaaS,Instagram,Video,Lifestyle/Aesthetic,Tuesday,Afternoon (12:00-17:00),0.0,769,671,52,6,2,4,5,0,0.0,309,3379.28,59.29
REC1116,Client_C,B2B Tech/SaaS,Instagram,Reel,Promotional/Discount,Tuesday,Afternoon (12:00-17:00),0.0,1201,885,47,4,2,1,21,1,147.26,618,5909.11,58.14
REC1117,Client_E,Food & Beverage,Instagram,Carousel,Meme/Trending,Friday,Afternoon (12:00-17:00),22.02,1046,857,78,9,7,2,10,0,0.0,0,0.0,60.01
REC1118,Client_C,B2B Tech/SaaS,LinkedIn,Text,Industry News,Thursday,Evening (17:00-21:00),0.0,403,288,6,0,0,0,3,0,0.0,0,0.0,31.99
REC1119,Client_D,B2B Tech/SaaS,LinkedIn,Carousel,Customer Testimonial,Thursday,Evening (17:00-21:00),0.0,551,430,9,1,0,0,3,0,0.0,0,0.0,32.41
REC1120,Client_I,E-Learning & Education,LinkedIn,Text,Lifestyle/Aesthetic,Wednesday,Evening (17:00-21:00),52.89,753,668,21,3,2,1,13,0,0.0,0,0.0,42.89
REC1121,Client_D,B2B Tech/SaaS,Instagram,Reel,Meme/Trending,Wednesday,Evening (17:00-21:00),360.45,4400,3491,243,32,21,26,89,2,311.02,2401,12308.89,70.4
REC1122,Client_C,B2B Tech/SaaS,YouTube,Video,Customer Testimonial,Sunday,Night (21:00-08:00),310.78,3675,3089,28,4,1,2,69,5,771.41,1469,13350.01,46.26
REC1123,Client_E,Food & Beverage,Facebook,Video,Product Education,Tuesday,Morning (08:00-12:00),733.43,6743,5230,50,4,4,2,157,9,227.86,3339,29325.4,46.31
REC1124,Client_D,B2B Tech/SaaS,Instagram,Reel,Customer Testimonial,Thursday,Evening (17:00-21:00),166.86,2648,2060,100,9,7,7,43,2,312.97,1155,15789.33,62.9
REC1125,Client_G,Health & Fitness,Instagram,Reel,Product Education,Thursday,Evening (17:00-21:00),0.0,1139,1000,44,2,3,3,10,0,0.0,408,2371.48,47.02
REC1126,Client_H,Real Estate,LinkedIn,Text,Product Education,Tuesday,Evening (17:00-21:00),330.51,3070,2434,53,5,4,5,76,4,1315.19,0,0.0,58.7
REC1127,Client_B,Fashion & Retail,Instagram,Carousel,Customer Testimonial,Friday,Morning (08:00-12:00),0.0,529,454,24,3,2,1,4,0,0.0,0,0.0,51.58
REC1128,Client_B,Fashion & Retail,YouTube,Video,Industry News,Saturday,Morning (08:00-12:00),0.0,975,834,23,1,2,1,6,0,0.0,465,2970.94,39.57
REC1129,Client_E,Food & Beverage,Instagram,Image,Industry News,Monday,Night (21:00-08:00),179.41,2029,1574,83,7,3,4,42,0,0.0,0,0.0,53.99
REC1130,Client_H,Real Estate,Facebook,Image,Meme/Trending,Tuesday,Night (21:00-08:00),0.0,387,331,4,0,0,0,2,0,0.0,0,0.0,25.08
REC1131,Client_E,Food & Beverage,Facebook,Image,Promotional/Discount,Wednesday,Morning (08:00-12:00),242.99,2425,1667,13,1,0,0,70,4,105.02,0,0.0,35.55
REC1132,Client_F,Fintech & Finance,LinkedIn,Image,Meme/Trending,Saturday,Night (21:00-08:00),0.0,284,207,2,0,0,0,2,0,0.0,0,0.0,24.21
REC1133,Client_I,E-Learning & Education,LinkedIn,Text,Meme/Trending,Friday,Afternoon (12:00-17:00),0.0,267,205,4,0,0,0,1,0,0.0,0,0.0,30.71
REC1134,Client_D,B2B Tech/SaaS,LinkedIn,Image,Industry News,Monday,Night (21:00-08:00),0.0,552,376,1,0,0,0,5,0,0.0,0,0.0,20.86
REC1135,Client_C,B2B Tech/SaaS,Facebook,Image,Meme/Trending,Sunday,Evening (17:00-21:00),54.88,931,644,8,0,0,0,15,0,0.0,0,0.0,28.22
REC1136,Client_G,Health & Fitness,Facebook,Carousel,Promotional/Discount,Wednesday,Afternoon (12:00-17:00),156.43,1656,1310,9,0,0,0,43,2,126.55,0,0.0,32.36
REC1137,Client_C,B2B Tech/SaaS,LinkedIn,Text,Behind the Scenes,Monday,Morning (08:00-12:00),0.0,200,150,2,0,0,0,1,0,0.0,0,0.0,28.26
REC1138,Client_G,Health & Fitness,YouTube,Shorts,Customer Testimonial,Sunday,Morning (08:00-12:00),165.64,2678,1901,60,8,5,2,44,2,129.38,1427,11453.74,47.32
REC1139,Client_C,B2B Tech/SaaS,YouTube,Shorts,Customer Testimonial,Tuesday,Night (21:00-08:00),76.38,1997,1432,34,3,2,2,29,1,141.61,964,13247.05,44.42
REC1140,Client_F,Fintech & Finance,Instagram,Reel,Meme/Trending,Friday,Night (21:00-08:00),0.0,865,762,15,2,0,0,7,0,0.0,386,4637.7,32.98
REC1141,Client_C,B2B Tech/SaaS,LinkedIn,Image,Promotional/Discount,Saturday,Evening (17:00-21:00),28.2,556,379,2,0,0,0,13,1,154.54,0,0.0,46.22
REC1142,Client_F,Fintech & Finance,LinkedIn,Text,Lifestyle/Aesthetic,Wednesday,Evening (17:00-21:00),0.0,360,314,7,0,0,0,2,0,0.0,0,0.0,32.93
REC1143,Client_E,Food & Beverage,Instagram,Reel,Behind the Scenes,Thursday,Afternoon (12:00-17:00),0.0,1258,841,22,1,1,1,11,0,0.0,625,8124.22,38.29
REC1144,Client_D,B2B Tech/SaaS,LinkedIn,Text,Industry News,Thursday,Afternoon (12:00-17:00),36.91,583,447,12,1,0,0,9,0,0.0,0,0.0,35.96
REC1145,Client_H,Real Estate,LinkedIn,Image,Product Education,Friday,Evening (17:00-21:00),185.39,1889,1264,14,1,1,0,42,2,635.64,0,0.0,45.58
REC1146,Client_I,E-Learning & Education,Instagram,Carousel,Lifestyle/Aesthetic,Saturday,Evening (17:00-21:00),0.0,632,441,17,1,1,1,6,0,0.0,0,0.0,42.22
REC1147,Client_I,E-Learning & Education,LinkedIn,Image,Lifestyle/Aesthetic,Tuesday,Morning (08:00-12:00),0.0,277,187,9,0,0,0,2,0,0.0,0,0.0,45.23
REC1148,Client_C,B2B Tech/SaaS,YouTube,Shorts,Lifestyle/Aesthetic,Saturday,Evening (17:00-21:00),0.0,1364,912,18,1,1,1,10,0,0.0,709,9511.19,34.69
REC1149,Client_B,Fashion & Retail,LinkedIn,Image,Meme/Trending,Saturday,Night (21:00-08:00),0.0,372,243,26,3,1,1,3,0,0.0,0,0.0,56.29
REC1150,Client_F,Fintech & Finance,LinkedIn,Carousel,Customer Testimonial,Thursday,Morning (08:00-12:00),0.0,442,395,17,2,1,0,3,0,0.0,0,0.0,50.15
REC1151,Client_F,Fintech & Finance,YouTube,Video,Lifestyle/Aesthetic,Sunday,Evening (17:00-21:00),130.83,2013,1543,29,3,1,0,37,2,225.97,921,5834.99,45.01
REC1152,Client_F,Fintech & Finance,LinkedIn,Carousel,Industry News,Thursday,Afternoon (12:00-17:00),18.18,668,517,17,1,1,1,7,0,0.0,0,0.0,41.17
REC1153,Client_E,Food & Beverage,Instagram,Image,Industry News,Sunday,Night (21:00-08:00),0.0,705,580,42,5,4,2,6,0,0.0,0,0.0,58.86
REC1154,Client_E,Food & Beverage,YouTube,Video,Promotional/Discount,Thursday,Night (21:00-08:00),67.96,1276,1044,27,2,1,0,29,1,22.78,679,4664.07,41.1
REC1155,Client_J,Travel & Hospitality,Instagram,Video,Meme/Trending,Tuesday,Afternoon (12:00-17:00),119.63,2087,1405,55,4,2,3,34,1,91.45,1103,11401.9,50.99
REC1156,Client_A,Fashion & Retail,Instagram,Carousel,Behind the Scenes,Wednesday,Evening (17:00-21:00),0.0,671,580,31,4,1,2,5,0,0.0,0,0.0,55.23
REC1157,Client_I,E-Learning & Education,Instagram,Reel,Promotional/Discount,Sunday,Morning (08:00-12:00),188.59,2462,2016,53,8,3,3,66,3,149.18,1302,14536.81,48.45
REC1158,Client_F,Fintech & Finance,LinkedIn,Image,Industry News,Saturday,Afternoon (12:00-17:00),0.0,385,319,4,0,0,0,2,0,0.0,0,0.0,26.83
REC1159,Client_G,Health & Fitness,YouTube,Video,Product Education,Friday,Night (21:00-08:00),0.0,17640,14994,984,11,90,20,14,0,0.0,489,4864.51,98.5
REC1160,Client_H,Real Estate,LinkedIn,Image,Customer Testimonial,Tuesday,Night (21:00-08:00),792.25,7131,5278,79,9,6,6,165,10,2960.4,0,0.0,64.14
REC1161,Client_A,Fashion & Retail,Instagram,Image,Promotional/Discount,Wednesday,Afternoon (12:00-17:00),0.0,684,474,12,1,1,1,10,0,0.0,0,0.0,35.61
REC1162,Client_D,B2B Tech/SaaS,LinkedIn,Carousel,Promotional/Discount,Monday,Evening (17:00-21:00),158.58,1782,1255,12,1,0,0,49,3,468.59,0,0.0,44.0
REC1163,Client_C,B2B Tech/SaaS,Instagram,Carousel,Customer Testimonial,Friday,Evening (17:00-21:00),23.49,914,710,16,1,0,1,9,0,0.0,0,0.0,34.26
REC1164,Client_H,Real Estate,LinkedIn,Carousel,Meme/Trending,Friday,Afternoon (12:00-17:00),0.0,425,362,10,1,0,0,3,0,0.0,0,0.0,35.31
REC1165,Client_C,B2B Tech/SaaS,LinkedIn,Text,Promotional/Discount,Monday,Night (21:00-08:00),0.0,317,216,0,0,0,0,5,0,0.0,0,0.0,18.93
REC1166,Client_H,Real Estate,YouTube,Video,Lifestyle/Aesthetic,Tuesday,Evening (17:00-21:00),0.0,1090,782,30,3,1,2,8,0,0.0,570,1847.9,45.27
REC1167,Client_D,B2B Tech/SaaS,LinkedIn,Carousel,Promotional/Discount,Tuesday,Evening (17:00-21:00),222.82,2448,2171,46,4,3,4,65,5,683.68,0,0.0,55.92
REC1168,Client_A,Fashion & Retail,Facebook,Image,Customer Testimonial,Saturday,Night (21:00-08:00),890.42,8018,5638,192,23,18,15,200,16,680.69,0,0.0,67.4
REC1169,Client_B,Fashion & Retail,Instagram,Image,Meme/Trending,Friday,Night (21:00-08:00),0.0,566,394,51,8,4,5,5,0,0.0,0,0.0,57.71
REC1170,Client_F,Fintech & Finance,Instagram,Image,Product Education,Wednesday,Evening (17:00-21:00),0.0,392,310,11,1,1,0,3,0,0.0,0,0.0,43.38
REC1171,Client_A,Fashion & Retail,Facebook,Text,Lifestyle/Aesthetic,Monday,Evening (17:00-21:00),0.0,262,204,4,0,0,0,2,0,0.0,0,0.0,28.83
REC1172,Client_C,B2B Tech/SaaS,Instagram,Reel,Meme/Trending,Friday,Night (21:00-08:00),0.0,1378,1212,24,2,1,1,11,0,0.0,611,6898.81,34.26
REC1173,Client_E,Food & Beverage,LinkedIn,Image,Lifestyle/Aesthetic,Thursday,Morning (08:00-12:00),0.0,396,352,5,0,0,0,2,0,0.0,0,0.0,27.51
REC1174,Client_G,Health & Fitness,Facebook,Text,Promotional/Discount,Thursday,Night (21:00-08:00),0.0,326,221,3,0,0,0,5,0,0.0,0,0.0,25.63
REC1175,Client_D,B2B Tech/SaaS,Instagram,Reel,Meme/Trending,Thursday,Morning (08:00-12:00),0.0,1275,1140,115,12,5,10,12,0,0.0,677,3114.65,60.85
REC1176,Client_E,Food & Beverage,Instagram,Image,Industry News,Sunday,Evening (17:00-21:00),0.0,553,405,26,3,1,2,5,0,0.0,0,0.0,57.79
REC1177,Client_H,Real Estate,Instagram,Carousel,Promotional/Discount,Wednesday,Night (21:00-08:00),161.11,2100,1833,28,2,1,2,60,3,986.36,0,0.0,59.72
REC1178,Client_F,Fintech & Finance,LinkedIn,Image,Behind the Scenes,Saturday,Afternoon (12:00-17:00),164.73,1786,1408,18,1,0,1,39,1,131.46,0,0.0,34.85
REC1179,Client_J,Travel & Hospitality,Instagram,Image,Customer Testimonial,Tuesday,Afternoon (12:00-17:00),363.94,3451,2601,112,10,9,5,81,4,426.0,0,0.0,59.66
REC1180,Client_E,Food & Beverage,Instagram,Reel,Meme/Trending,Saturday,Morning (08:00-12:00),255.94,3167,2689,209,13,12,12,59,3,71.76,1604,17727.3,68.95
REC1181,Client_C,B2B Tech/SaaS,Instagram,Carousel,Promotional/Discount,Tuesday,Evening (17:00-21:00),0.0,977,704,19,2,1,0,11,0,0.0,0,0.0,38.87
REC1182,Client_G,Health & Fitness,Facebook,Video,Promotional/Discount,Monday,Afternoon (12:00-17:00),0.0,555,393,2,0,0,0,9,0,0.0,297,2256.17,22.75
REC1183,Client_H,Real Estate,Facebook,Reel,Behind the Scenes,Friday,Morning (08:00-12:00),123.45,1814,1279,25,3,1,1,34,1,292.87,854,9741.87,44.27
REC1184,Client_F,Fintech & Finance,LinkedIn,Video,Lifestyle/Aesthetic,Tuesday,Evening (17:00-21:00),0.0,475,347,6,0,0,0,4,0,0.0,198,2597.58,31.14
REC1185,Client_E,Food & Beverage,Instagram,Reel,Product Education,Friday,Evening (17:00-21:00),0.0,1137,858,66,8,5,4,10,0,0.0,559,5294.99,60.01
REC1186,Client_C,B2B Tech/SaaS,Instagram,Reel,Meme/Trending,Saturday,Evening (17:00-21:00),0.0,45000,40000,5200,450,1200,800,650,12,1800.0,35000,175000.0,94.8
REC1187,Client_A,Fashion & Retail,YouTube,Shorts,Promotional/Discount,Saturday,Afternoon (12:00-17:00),0.0,1074,730,19,2,1,0,17,1,43.72,548,3937.65,42.13
REC1188,Client_C,B2B Tech/SaaS,Instagram,Carousel,Product Education,Saturday,Afternoon (12:00-17:00),0.0,730,583,16,1,0,1,6,0,0.0,0,0.0,38.66
REC1189,Client_H,Real Estate,Instagram,Reel,Meme/Trending,Wednesday,Night (21:00-08:00),0.0,969,869,22,3,2,1,6,0,0.0,419,5229.25,38.21
REC1190,Client_C,B2B Tech/SaaS,Instagram,Reel,Meme/Trending,Sunday,Night (21:00-08:00),0.0,45000,40000,5200,450,1200,800,650,12,1800.0,35000,175000.0,94.8
REC1191,Client_A,Fashion & Retail,Instagram,Carousel,Customer Testimonial,Saturday,Night (21:00-08:00),307.08,3380,2296,179,25,14,15,71,6,281.3,0,0.0,75.36
REC1192,Client_H,Real Estate,Instagram,Carousel,Lifestyle/Aesthetic,Monday,Night (21:00-08:00),0.0,947,673,7,0,0,0,7,0,0.0,0,0.0,26.63
REC1193,Client_B,Fashion & Retail,Instagram,Reel,Industry News,Thursday,Afternoon (12:00-17:00),0.0,730,590,19,1,1,0,6,0,0.0,338,2960.54,39.48
REC1194,Client_D,B2B Tech/SaaS,LinkedIn,Image,Promotional/Discount,Sunday,Morning (08:00-12:00),44.4,769,540,9,0,0,0,15,1,136.11,0,0.0,44.48
REC1195,Client_B,Fashion & Retail,LinkedIn,Text,Behind the Scenes,Friday,Morning (08:00-12:00),0.0,317,258,6,0,0,0,2,0,0.0,0,0.0,34.88
REC1196,Client_J,Travel & Hospitality,Instagram,Image,Product Education,Saturday,Afternoon (12:00-17:00),0.0,664,542,23,3,1,2,4,0,0.0,0,0.0,46.96
REC1197,Client_D,B2B Tech/SaaS,LinkedIn,Image,Promotional/Discount,Thursday,Afternoon (12:00-17:00),0.0,448,398,11,0,0,0,6,0,0.0,0,0.0,36.63
REC1198,Client_C,B2B Tech/SaaS,YouTube,Video,Behind the Scenes,Tuesday,Evening (17:00-21:00),44.63,1293,1052,40,4,2,2,15,0,0.0,581,3766.28,43.49
REC1199,Client_I,E-Learning & Education,Facebook,Carousel,Customer Testimonial,Sunday,Night (21:00-08:00),0.0,349,237,0,0,0,0,2,0,0.0,0,0.0,19.42
REC1200,Client_H,Real Estate,Instagram,Reel,Customer Testimonial,Friday,Evening (17:00-21:00),0.0,1213,1023,23,1,2,2,9,0,0.0,560,4431.03,35.16
REC1201,Client_G,Health & Fitness,Instagram,Reel,Product Education,Saturday,Afternoon (12:00-17:00),32.57,1488,1262,54,6,4,2,15,0,0.0,568,1792.78,48.79
REC1202,Client_G,Health & Fitness,Facebook,Image,Behind the Scenes,Saturday,Afternoon (12:00-17:00),0.0,459,324,7,0,0,0,3,0,0.0,0,0.0,32.93
REC1203,Client_E,Food & Beverage,Facebook,Image,Customer Testimonial,Thursday,Afternoon (12:00-17:00),0.0,390,347,2,0,0,0,3,0,0.0,0,0.0,22.51
REC1204,Client_E,Food & Beverage,Instagram,Reel,Lifestyle/Aesthetic,Friday,Morning (08:00-12:00),422.53,4924,3596,138,17,13,4,98,2,52.98,2642,10460.5,53.8
REC1205,Client_D,B2B Tech/SaaS,Facebook,Reel,Product Education,Sunday,Morning (08:00-12:00),98.15,1868,1349,19,1,1,1,30,1,161.37,689,5501.1,38.85
REC1206,Client_C,B2B Tech/SaaS,LinkedIn,Image,Meme/Trending,Sunday,Afternoon (12:00-17:00),0.0,188,160,4,0,0,0,1,0,0.0,0,0.0,36.67
REC1207,Client_G,Health & Fitness,Facebook,Video,Behind the Scenes,Saturday,Night (21:00-08:00),122.77,1650,1288,52,3,4,3,29,1,61.15,598,3709.51,50.19
REC1208,Client_J,Travel & Hospitality,Instagram,Carousel,Behind the Scenes,Monday,Night (21:00-08:00),0.0,796,633,41,4,1,1,6,0,0.0,0,0.0,59.11
REC1209,Client_I,E-Learning & Education,Instagram,Carousel,Lifestyle/Aesthetic,Friday,Morning (08:00-12:00),0.0,731,549,32,4,3,2,5,0,0.0,0,0.0,54.23
REC1210,Client_F,Fintech & Finance,LinkedIn,Video,Lifestyle/Aesthetic,Sunday,Evening (17:00-21:00),0.0,510,438,8,1,0,0,4,0,0.0,278,2509.61,31.23
REC1211,Client_G,Health & Fitness,LinkedIn,Text,Lifestyle/Aesthetic,Thursday,Night (21:00-08:00),0.0,253,180,5,0,0,0,2,0,0.0,0,0.0,40.06
REC1212,Client_G,Health & Fitness,LinkedIn,Text,Product Education,Wednesday,Morning (08:00-12:00),213.59,2032,1613,27,3,1,1,45,3,189.07,0,0.0,39.93
REC1213,Client_C,B2B Tech/SaaS,Instagram,Video,Meme/Trending,Monday,Night (21:00-08:00),0.0,939,637,10,1,0,0,8,0,0.0,339,1704.78,29.54
REC1214,Client_E,Food & Beverage,LinkedIn,Image,Customer Testimonial,Wednesday,Night (21:00-08:00),0.0,302,240,6,0,0,0,2,0,0.0,0,0.0,35.6
REC1215,Client_G,Health & Fitness,YouTube,Video,Behind the Scenes,Saturday,Morning (08:00-12:00),112.35,1593,1349,47,4,2,2,27,1,62.95,584,6944.62,50.02
REC1216,Client_C,B2B Tech/SaaS,LinkedIn,Video,Meme/Trending,Thursday,Morning (08:00-12:00),264.43,2851,2415,164,24,7,4,62,2,289.77,1389,18336.53,70.19
REC1217,Client_E,Food & Beverage,Instagram,Carousel,Behind the Scenes,Tuesday,Night (21:00-08:00),0.0,700,548,33,3,2,1,6,0,0.0,0,0.0,58.69
REC1218,Client_H,Real Estate,YouTube,Video,Promotional/Discount,Tuesday,Night (21:00-08:00),98.82,1990,1380,15,2,1,1,43,3,911.41,724,7348.61,59.64
REC1219,Client_B,Fashion & Retail,YouTube,Shorts,Promotional/Discount,Friday,Evening (17:00-21:00),0.0,1073,866,32,3,2,0,18,1,48.46,461,5989.81,49.46
REC1220,Client_D,B2B Tech/SaaS,Instagram,Carousel,Meme/Trending,Thursday,Night (21:00-08:00),47.66,1365,937,32,4,2,3,19,0,0.0,0,0.0,42.42
REC1221,Client_C,B2B Tech/SaaS,Instagram,Carousel,Industry News,Sunday,Morning (08:00-12:00),112.85,1955,1622,63,5,6,5,29,0,0.0,0,0.0,47.04
REC1222,Client_B,Fashion & Retail,Instagram,Carousel,Promotional/Discount,Saturday,Night (21:00-08:00),0.0,815,633,46,6,4,1,9,0,0.0,0,0.0,59.11
REC1223,Client_G,Health & Fitness,Facebook,Text,Meme/Trending,Saturday,Night (21:00-08:00),0.0,332,256,14,1,0,0,2,0,0.0,0,0.0,50.9
REC1224,Client_A,Fashion & Retail,YouTube,Video,Promotional/Discount,Sunday,Night (21:00-08:00),538.91,5788,5167,270,26,22,9,152,12,489.36,3151,34867.73,75.07
REC1225,Client_F,Fintech & Finance,LinkedIn,Image,Customer Testimonial,Friday,Afternoon (12:00-17:00),0.0,306,222,3,0,0,0,2,0,0.0,0,0.0,28.47
REC1226,Client_J,Travel & Hospitality,Facebook,Image,Behind the Scenes,Thursday,Night (21:00-08:00),29.75,539,430,8,0,0,0,7,0,0.0,0,0.0,30.6
REC1227,Client_C,B2B Tech/SaaS,Facebook,Image,Industry News,Friday,Night (21:00-08:00),0.0,485,323,0,0,0,0,3,0,0.0,0,0.0,19.51
REC1228,Client_F,Fintech & Finance,LinkedIn,Image,Promotional/Discount,Monday,Night (21:00-08:00),76.35,1055,944,4,0,0,0,24,2,239.07,0,0.0,37.82
REC1229,Client_H,Real Estate,YouTube,Video,Meme/Trending,Wednesday,Night (21:00-08:00),33.51,1610,1396,47,4,4,2,16,0,0.0,790,2484.68,43.05
REC1230,Client_I,E-Learning & Education,LinkedIn,Text,Industry News,Monday,Night (21:00-08:00),0.0,337,272,1,0,0,0,3,0,0.0,0,0.0,20.78
REC1231,Client_I,E-Learning & Education,Instagram,Image,Product Education,Sunday,Night (21:00-08:00),0.0,733,512,5,0,0,0,6,0,0.0,0,0.0,26.74
REC1232,Client_D,B2B Tech/SaaS,LinkedIn,Text,Lifestyle/Aesthetic,Tuesday,Afternoon (12:00-17:00),0.0,277,218,10,0,0,0,1,0,0.0,0,0.0,46.11
REC1233,Client_D,B2B Tech/SaaS,Instagram,Carousel,Customer Testimonial,Friday,Night (21:00-08:00),15.7,1004,730,8,1,0,0,9,0,0.0,0,0.0,28.27
REC1234,Client_F,Fintech & Finance,LinkedIn,Text,Lifestyle/Aesthetic,Thursday,Evening (17:00-21:00),547.32,4876,3194,111,7,5,7,122,5,587.22,0,0.0,56.87
REC1235,Client_I,E-Learning & Education,Facebook,Reel,Meme/Trending,Thursday,Morning (08:00-12:00),0.0,881,576,29,2,2,2,6,0,0.0,375,1769.26,54.53
REC1236,Client_D,B2B Tech/SaaS,LinkedIn,Carousel,Behind the Scenes,Monday,Morning (08:00-12:00),34.84,667,588,11,1,0,1,10,0,0.0,0,0.0,31.85
REC1237,Client_I,E-Learning & Education,Instagram,Carousel,Customer Testimonial,Thursday,Evening (17:00-21:00),0.0,833,598,30,3,2,2,5,0,0.0,0,0.0,49.71
REC1238,Client_C,B2B Tech/SaaS,LinkedIn,Image,Product Education,Saturday,Morning (08:00-12:00),0.0,348,287,6,0,0,0,2,0,0.0,0,0.0,31.44
REC1239,Client_B,Fashion & Retail,Instagram,Carousel,Meme/Trending,Wednesday,Afternoon (12:00-17:00),0.0,725,607,35,4,1,3,5,0,0.0,0,0.0,55.07
REC1240,Client_I,E-Learning & Education,Instagram,Carousel,Meme/Trending,Sunday,Evening (17:00-21:00),0.0,760,595,24,2,2,2,6,0,0.0,0,0.0,47.45
REC1241,Client_J,Travel & Hospitality,YouTube,Shorts,Behind the Scenes,Monday,Night (21:00-08:00),333.13,4287,3423,117,9,12,4,86,4,371.61,2300,20362.14,56.47
REC1242,Client_J,Travel & Hospitality,Facebook,Video,Customer Testimonial,Thursday,Morning (08:00-12:00),0.0,603,467,5,0,0,0,3,0,0.0,236,1298.0,26.21
REC1243,Client_B,Fashion & Retail,Instagram,Image,Lifestyle/Aesthetic,Friday,Evening (17:00-21:00),374.68,3716,2503,257,40,15,13,82,4,171.92,0,0.0,70.9
REC1244,Client_F,Fintech & Finance,Facebook,Text,Customer Testimonial,Sunday,Morning (08:00-12:00),0.0,347,294,4,0,0,0,3,0,0.0,0,0.0,28.38
REC1245,Client_G,Health & Fitness,YouTube,Shorts,Customer Testimonial,Friday,Night (21:00-08:00),0.0,1098,850,70,6,6,4,8,0,0.0,470,1595.86,59.99
REC1246,Client_G,Health & Fitness,YouTube,Video,Promotional/Discount,Thursday,Night (21:00-08:00),370.78,4207,2901,83,8,4,7,113,7,416.05,2231,25116.77,57.81
REC1247,Client_G,Health & Fitness,Instagram,Carousel,Behind the Scenes,Tuesday,Night (21:00-08:00),0.0,688,573,30,2,2,2,5,0,0.0,0,0.0,54.48
REC1248,Client_J,Travel & Hospitality,YouTube,Shorts,Promotional/Discount,Saturday,Afternoon (12:00-17:00),0.0,1318,1133,22,1,1,1,17,1,102.93,704,3539.33,40.86
REC1249,Client_F,Fintech & Finance,Instagram,Carousel,Industry News,Friday,Morning (08:00-12:00),138.15,1952,1310,42,3,4,2,38,0,0.0,0,0.0,42.27
REC1250,Client_I,E-Learning & Education,Facebook,Text,Lifestyle/Aesthetic,Friday,Night (21:00-08:00),454.21,4196,3317,20,2,0,0,98,4,212.11,0,0.0,35.47
REC1251,Client_A,Fashion & Retail,Instagram,Carousel,Product Education,Sunday,Night (21:00-08:00),213.03,2533,1915,126,11,6,13,48,4,166.13,0,0.0,71.31
REC1252,Client_D,B2B Tech/SaaS,Facebook,Video,Lifestyle/Aesthetic,Wednesday,Evening (17:00-21:00),127.97,1622,1131,26,1,2,1,31,0,0.0,597,8022.42,36.34
REC1253,Client_I,E-Learning & Education,LinkedIn,Text,Customer Testimonial,Saturday,Morning (08:00-12:00),197.44,1896,1472,30,4,1,3,44,3,142.41,0,0.0,43.51
REC1254,Client_I,E-Learning & Education,Instagram,Carousel,Promotional/Discount,Thursday,Afternoon (12:00-17:00),216.86,2435,2180,81,5,5,3,75,4,202.37,0,0.0,54.79
REC1255,Client_A,Fashion & Retail,Facebook,Reel,Promotional/Discount,Tuesday,Morning (08:00-12:00),0.0,956,698,6,0,0,0,11,0,0.0,372,4859.4,25.5
REC1256,Client_A,Fashion & Retail,Instagram,Reel,Behind the Scenes,Monday,Evening (17:00-21:00),251.24,3616,2524,112,8,5,10,61,1,48.96,1732,7293.44,55.3
REC1257,Client_A,Fashion & Retail,Instagram,Reel,Behind the Scenes,Wednesday,Afternoon (12:00-17:00),148.37,2364,1630,64,10,3,6,41,0,0.0,1213,14209.61,49.23
REC1258,Client_C,B2B Tech/SaaS,LinkedIn,Carousel,Meme/Trending,Thursday,Night (21:00-08:00),0.0,526,413,8,0,0,0,3,0,0.0,0,0.0,32.25
REC1259,Client_D,B2B Tech/SaaS,Facebook,Image,Promotional/Discount,Sunday,Morning (08:00-12:00),0.0,379,257,2,0,0,0,5,0,0.0,0,0.0,22.83
REC1260,Client_F,Fintech & Finance,LinkedIn,Image,Customer Testimonial,Sunday,Evening (17:00-21:00),0.0,403,339,5,0,0,0,3,0,0.0,0,0.0,27.51
REC1261,Client_B,Fashion & Retail,Instagram,Carousel,Promotional/Discount,Wednesday,Night (21:00-08:00),0.0,1037,747,35,3,2,2,16,1,43.72,0,0.0,54.61
REC1262,Client_E,Food & Beverage,Instagram,Reel,Promotional/Discount,Tuesday,Afternoon (12:00-17:00),71.65,2044,1333,33,2,1,0,45,3,68.42,928,4483.07,44.86
REC1263,Client_F,Fintech & Finance,Facebook,Video,Industry News,Monday,Afternoon (12:00-17:00),0.0,726,579,6,0,0,0,6,0,0.0,281,1550.97,26.28
REC1264,Client_J,Travel & Hospitality,YouTube,Video,Industry News,Friday,Afternoon (12:00-17:00),35.03,1612,1226,51,6,3,2,19,0,0.0,667,8307.18,48.46
REC1265,Client_G,Health & Fitness,Instagram,Carousel,Industry News,Monday,Afternoon (12:00-17:00),655.28,6405,5020,131,10,10,12,144,4,221.01,0,0.0,48.78
REC1266,Client_D,B2B Tech/SaaS,LinkedIn,Carousel,Lifestyle/Aesthetic,Saturday,Night (21:00-08:00),0.0,462,319,1,0,0,0,4,0,0.0,0,0.0,21.03
REC1267,Client_E,Food & Beverage,Instagram,Video,Promotional/Discount,Wednesday,Afternoon (12:00-17:00),305.82,3461,2919,79,11,4,4,104,8,195.74,1796,6399.95,54.98
REC1268,Client_H,Real Estate,Instagram,Carousel,Meme/Trending,Friday,Morning (08:00-12:00),201.45,2765,2215,145,12,11,5,51,3,947.9,0,0.0,83.87
